ensembl_gene_id,symbol,logFC,t,P.Value
ENSG00000158458,NRG2,-0.205169258,-0.334468325,0.740012973
ENSG00000158467,AHCYL2,0.505526279,0.598176919,0.553555408
ENSG00000158470,B4GALT5,1.614290821,4.484034908,7.48E-05
ENSG00000158473,CD1D,0.64286784,0.404000746,0.68865874
ENSG00000158477,CD1A,0.01139279,0.014082561,0.98884371
ENSG00000158480,SPATA2,0.308270631,0.940611159,0.353321159
ENSG00000158481,CD1C,-0.180173751,-0.164980658,0.869903982
ENSG00000158483,FAM86C1,-0.529062079,-0.576817177,0.567737461
ENSG00000158486,DNAH3,0.093481249,0.098796355,0.921861013
ENSG00000158497,HMHB1,1.027778721,1.61801817,0.114594955
ENSG00000158517,NCF1,-1.323309511,-1.776170668,0.084358716
ENSG00000158525,CPA5,-7.389607328,-6.376030969,2.43E-07
ENSG00000158526,TSR2,-0.09913074,-0.64900637,0.520550793
ENSG00000158528,PPP1R9A,9.33939742,5.267367311,7.05E-06
ENSG00000158545,ZC3H18,0.179766069,0.74036216,0.463995218
ENSG00000158552,ZFAND2B,0.049158779,0.358080731,0.722423534
ENSG00000158555,GDPD5,-2.772782378,-2.582301312,0.014135522
ENSG00000158560,DYNC1I1,0.708168531,0.977052921,0.33521709
ENSG00000158571,PFKFB1,2.784223964,2.512765875,0.016713999
ENSG00000158578,ALAS2,-1.501936037,-1.099195897,0.279151435
ENSG00000158604,TMED4,-0.293342623,-2.105385409,0.042469682
ENSG00000158615,PPP1R15B,0.313489798,0.755738657,0.454838795
ENSG00000158623,COPG2,0.280610096,0.338034538,0.737347032
ENSG00000158636,C11orf30,0.433446613,1.248151822,0.22022256
ENSG00000158639,PAGE5,-3.72547964,-4.473756153,7.71E-05
ENSG00000158669,AGPAT6,0.000801888,0.003407402,0.997300549
ENSG00000158683,PKD1L1,1.237657677,1.271211646,0.211998047
ENSG00000158691,ZSCAN12,1.500409552,3.046885633,0.004367238
ENSG00000158710,TAGLN2,0.015345965,0.066891565,0.947046912
ENSG00000158711,ELK4,-0.316033122,-1.210697753,0.234085992
ENSG00000158714,SLAMF8,5.972827319,5.545157799,3.03E-06
ENSG00000158716,DUSP23,-0.081451117,-0.212203428,0.833173585
ENSG00000158717,RNF166,0.206300939,0.831622601,0.411233808
ENSG00000158747,NBL1,-1.488296223,-2.930469732,0.005911435
ENSG00000158748,HTR6,-4.889843589,-4.725741145,3.63E-05
ENSG00000158769,F11R,0.855258143,2.866199936,0.006970764
ENSG00000158773,USF1,0.620743145,1.718714707,0.094459955
ENSG00000158792,SPATA2L,1.068863457,2.873466561,0.006842632
ENSG00000158793,NIT1,0.515007015,0.654118453,0.517290847
ENSG00000158796,DEDD,0.61267377,1.353820309,0.184431477
ENSG00000158805,ZNF276,0.837125775,4.118218662,0.000220057
ENSG00000158806,NPM2,-0.900876595,-0.79304656,0.433069175
ENSG00000158813,EDA,-6.970060597,-7.521199611,7.98E-09
ENSG00000158815,FGF17,-1.549783672,-1.644853782,0.108911474
ENSG00000158825,CDA,2.132051669,1.569490914,0.12548935
ENSG00000158828,PINK1,0.436023406,1.639573061,0.110011125
ENSG00000158850,B4GALT3,-0.145755031,-1.004592041,0.321956404
ENSG00000158856,DMTN,-2.242924748,-4.117932759,0.000220241
ENSG00000158859,ADAMTS4,-0.54358934,-0.448232955,0.656734773
ENSG00000158863,FAM160B2,-0.262812592,-1.618636016,0.114461415
ENSG00000158864,NDUFS2,-0.110978175,-0.735699048,0.466793037
ENSG00000158865,SLC5A11,-0.346909083,-0.34570887,0.731621251
ENSG00000158869,FCER1G,8.148549114,8.525099735,4.46E-10
ENSG00000158882,TOMM40L,0.576784077,1.669423648,0.103913725
ENSG00000158887,MPZ,-0.971500787,-1.070910855,0.291504998
ENSG00000158901,WFDC8,-0.200008073,-0.311965428,0.756909104
ENSG00000158941,CCAR2,-0.003068928,-0.02083159,0.983497756
ENSG00000158966,CACHD1,0.554723104,0.627525506,0.534368787
ENSG00000158985,CDC42SE2,-0.393084112,-1.865026732,0.070540081
ENSG00000158987,RAPGEF6,-1.07322408,-3.443426256,0.001501238
ENSG00000159023,EPB41,-0.444659006,-1.749290825,0.08896507
ENSG00000159055,MIS18A,0.26314949,0.460455878,0.648023925
ENSG00000159063,ALG8,0.437335679,0.59671972,0.554517153
ENSG00000159069,FBXW5,0.124208163,0.831049962,0.411552879
ENSG00000159079,C21orf59,-0.140478255,-0.659808784,0.513675162
ENSG00000159082,SYNJ1,0.758589431,1.146796342,0.259209229
ENSG00000159086,PAXBP1,0.123433808,0.578579887,0.566560249
ENSG00000159110,IFNAR2,0.142160816,0.793855447,0.432604244
ENSG00000159111,MRPL10,-0.202787978,-0.529946372,0.599479577
ENSG00000159128,IFNGR2,-6.072981285,-5.217631804,8.20E-06
ENSG00000159131,GART,-0.072999072,-0.366341711,0.716305122
ENSG00000159140,SON,-0.048821036,-0.422390461,0.675311634
ENSG00000159147,DONSON,0.92452201,1.300100376,0.20202397
ENSG00000159164,SV2A,-1.866485672,-2.071050855,0.045755373
ENSG00000159166,LAD1,0.275657728,0.382598732,0.704320179
ENSG00000159167,STC1,-0.727417227,-0.721486973,0.475380098
ENSG00000159176,CSRP1,-0.24240611,-1.447710455,0.156555577
ENSG00000159199,ATP5G1,-0.229757522,-0.927576056,0.359950794
ENSG00000159200,RCAN1,1.241954647,1.609969313,0.11634633
ENSG00000159202,UBE2Z,-0.055230339,-0.36788999,0.715160501
ENSG00000159208,CIART,-3.405559721,-2.866673863,0.006962339
ENSG00000159210,SNF8,-0.007055603,-0.044607114,0.964672823
ENSG00000159212,CLIC6,-2.199300348,-1.748153588,0.08916453
ENSG00000159214,CCDC24,2.329330185,2.762513871,0.009061452
ENSG00000159216,RUNX1,-0.523757483,-1.538974153,0.132761635
ENSG00000159224,GIP,0.366957238,0.521028938,0.605612465
ENSG00000159228,CBR1,0.040987291,0.157493285,0.875756971
ENSG00000159231,CBR3,-2.845661345,-5.242991551,7.59E-06
ENSG00000159239,C2orf81,0.122627654,0.213668843,0.832039373
ENSG00000159256,MORC3,0.306406958,1.359556297,0.182625093
ENSG00000159259,CHAF1B,0.727579208,1.118342763,0.271002575
ENSG00000159263,SIM2,0.04453457,0.042182418,0.966591888
ENSG00000159267,HLCS,0.937327871,3.407895981,0.001655458
ENSG00000159307,SCUBE1,0.731755908,0.648979384,0.520568031
ENSG00000159314,ARHGAP27,0.74892425,3.936888882,0.000372499
ENSG00000159322,ADPGK,-0.120290156,-0.676522069,0.503135214
ENSG00000159335,PTMS,1.65826133,1.765035619,0.086241913
ENSG00000159339,PADI4,2.584963585,2.290224745,0.028119105
ENSG00000159346,ADIPOR1,-0.147249409,-0.892941976,0.377958637
ENSG00000159348,CYB5R1,-0.568690727,-4.081541952,0.000244905
ENSG00000159352,PSMD4,-0.040043994,-0.282292458,0.77937417
ENSG00000159363,ATP13A2,-0.331025458,-1.712686665,0.095576102
ENSG00000159377,PSMB4,-0.329413562,-1.846667315,0.073225061
ENSG00000159388,BTG2,-0.521924033,-1.860489408,0.071195688
ENSG00000159399,HK2,-3.913381743,-3.391263358,0.001732771
ENSG00000159403,C1R,1.142349381,1.159163826,0.254200439
ENSG00000159423,ALDH4A1,1.102204431,0.931526317,0.357933143
ENSG00000159433,STARD9,1.923677587,3.548760663,0.001120956
ENSG00000159445,THEM4,-1.412148933,-5.082081662,1.24E-05
ENSG00000159459,UBR1,0.779181435,3.706231354,0.000720166
ENSG00000159461,AMFR,-0.155948425,-0.527934364,0.600860754
ENSG00000159479,MED8,0.220366621,1.332071279,0.191406177
ENSG00000159496,RGL4,-1.536417484,-2.966506671,0.005385633
ENSG00000159556,ISL2,0.121343874,0.094487287,0.925258442
ENSG00000159579,RSPRY1,0.370167959,0.582732826,0.563791579
ENSG00000159588,CCDC17,-1.220635533,-1.400197931,0.170215846
ENSG00000159592,GPBP1L1,0.138786261,0.769849895,0.446529987
ENSG00000159593,NAE1,-0.375191956,-1.926447838,0.062161562
ENSG00000159596,TMEM69,0.054804156,0.067986654,0.946181373
ENSG00000159618,ADGRG5,5.675068263,5.608196033,2.50E-06
ENSG00000159640,ACE,-7.490877835,-5.788559872,1.44E-06
ENSG00000159648,TEPP,-3.458614357,-3.159797914,0.003240053
ENSG00000159658,EFCAB14,0.371044025,2.154243099,0.038153349
ENSG00000159674,SPON2,4.850775968,5.679585122,2.01E-06
ENSG00000159685,CHCHD6,-0.096689158,-0.115527788,0.908684007
ENSG00000159692,CTBP1,0.56903897,3.526881865,0.001191389
ENSG00000159712,ANKRD18CP,-0.238451164,-0.244380846,0.808356224
ENSG00000159713,TPPP3,1.596097842,1.289397501,0.205676826
ENSG00000159714,ZDHHC1,3.843065541,3.446845182,0.001487148
ENSG00000159720,ATP6V0D1,0.97011754,5.117579266,1.11E-05
ENSG00000159733,ZFYVE28,-1.810160431,-2.514765348,0.016634202
ENSG00000159753,RLTPR,-2.110300509,-6.642201066,1.09E-07
ENSG00000159761,C16orf86,0.971316649,1.422923808,0.163569822
ENSG00000159784,FAM131B,3.220567285,2.479961728,0.018074192
ENSG00000159788,RGS12,-0.087785958,-0.12694448,0.899707466
ENSG00000159792,PSKH1,0.03653301,0.191720902,0.849063633
ENSG00000159840,ZYX,0.302008215,1.226598319,0.22812356
ENSG00000159842,ABR,0.292607772,1.166649711,0.251203013
ENSG00000159871,LYPD5,1.301339009,1.256807217,0.217107955
ENSG00000159873,CCDC117,0.802163188,1.738216201,0.090923482
ENSG00000159882,ZNF230,1.095518883,1.519509249,0.137575451
ENSG00000159884,CCDC107,-0.129251516,-0.438551958,0.663668862
ENSG00000159885,ZNF222,0.879212075,1.227172904,0.227910232
ENSG00000159899,NPR2,-1.496017387,-1.446668526,0.15684556
ENSG00000159904,ZNF890P,-2.770994664,-3.293396958,0.002262606
ENSG00000159905,ZNF221,2.543939609,2.367771496,0.023524262
ENSG00000159915,ZNF233,2.484005425,2.296293764,0.027732331
ENSG00000159917,ZNF235,1.021072862,1.115221598,0.272319215
ENSG00000159921,GNE,-0.20565745,-0.292202725,0.771848736
ENSG00000159958,TNFRSF13C,-5.767226616,-5.257301304,7.27E-06
ENSG00000160007,ARHGAP35,-0.792009261,-1.928914801,0.06184377
ENSG00000160013,PTGIR,0.446376782,0.298916758,0.766763029
ENSG00000160014,CALM3,-0.182556476,-1.09668062,0.280234719
ENSG00000160049,DFFA,0.254302439,1.197593322,0.239085883
ENSG00000160050,CCDC28B,2.857142085,4.39123458,9.85E-05
ENSG00000160051,IQCC,1.32903513,1.156551863,0.255252383
ENSG00000160055,TMEM234,1.475786871,2.037149518,0.049216665
ENSG00000160058,BSDC1,-0.183712704,-1.170796487,0.249553712
ENSG00000160062,ZBTB8A,3.563501982,3.118542979,0.003615422
ENSG00000160072,ATAD3B,0.244041623,0.780526847,0.440303617
ENSG00000160075,SSU72,-0.496309002,-4.111494234,0.00022442
ENSG00000160087,UBE2J2,-0.173745559,-1.048026049,0.301776786
ENSG00000160094,ZNF362,0.038882891,0.161649566,0.872507048
ENSG00000160097,FNDC5,2.034274996,2.279462152,0.028816934
ENSG00000160111,CPAMD8,0.41057807,0.478518058,0.635243426
ENSG00000160113,NR2F6,1.409003512,1.909323279,0.064406607
ENSG00000160117,ANKLE1,-0.925242211,-0.695473369,0.491329515
ENSG00000160124,CCDC58,-0.493650029,-0.946512518,0.350346383
ENSG00000160131,VMA21,-0.172712517,-0.515864655,0.609177507
ENSG00000160145,KALRN,-1.334158326,-1.057906787,0.297311392
ENSG00000160161,CILP2,-1.988532014,-1.939465306,0.060500438
ENSG00000160172,FAM86C2P,-0.58868066,-0.52645873,0.601874679
ENSG00000160179,ABCG1,-0.540479507,-0.879686465,0.385001481
ENSG00000160183,TMPRSS3,-4.624150614,-3.371968595,0.001826795
ENSG00000160185,UBASH3A,-6.668113661,-8.620923306,3.40E-10
ENSG00000160188,RSPH1,1.01520111,1.029812354,0.310129611
ENSG00000160190,SLC37A1,0.553924564,1.905599439,0.064903943
ENSG00000160191,PDE9A,-3.054968287,-2.539776225,0.015665103
ENSG00000160193,WDR4,0.341597999,0.42513078,0.673331689
ENSG00000160194,NDUFV3,-0.35116127,-1.47493315,0.149128419
ENSG00000160199,PKNOX1,0.716842523,0.872208484,0.389011331
ENSG00000160201,U2AF1,0.085680233,0.226618342,0.822032752
ENSG00000160207,HSF2BP,-0.735622981,-0.741816607,0.463124561
ENSG00000160208,RRP1B,-0.350275794,-0.734880434,0.467285203
ENSG00000160209,PDXK,-0.101828382,-0.596763117,0.554488499
ENSG00000160211,G6PD,2.025605054,5.293628714,6.51E-06
ENSG00000160213,CSTB,-0.969930912,-3.841369981,0.000490163
ENSG00000160214,RRP1,-0.613049825,-2.405131103,0.021562862
ENSG00000160216,AGPAT3,-1.653147915,-5.434648563,4.24E-06
ENSG00000160218,TRAPPC10,1.281964951,5.287076255,6.64E-06
ENSG00000160219,GAB3,1.528370509,3.526937468,0.001191205
ENSG00000160221,C21orf33,-0.172081298,-0.105932929,0.916237574
ENSG00000160224,AIRE,-4.792914459,-3.431273553,0.001552367
ENSG00000160226,C21orf2,-0.208351953,-0.890511772,0.379243607
ENSG00000160229,ZNF66,-0.074764632,-0.185636083,0.853796821
ENSG00000160233,LRRC3,-1.203443966,-0.972034069,0.337672781
ENSG00000160255,ITGB2,1.641443037,5.550523318,2.98E-06
ENSG00000160256,FAM207A,-0.391720007,-1.413714773,0.166237948
ENSG00000160271,RALGDS,0.451798466,1.582606632,0.12246489
ENSG00000160282,FTCD,-1.179369153,-1.25374615,0.218205668
ENSG00000160284,SPATC1L,-0.271003472,-0.617279192,0.541027354
ENSG00000160285,LSS,0.10962802,0.402068491,0.690067137
ENSG00000160293,VAV2,1.413290271,1.930359391,0.061658331
ENSG00000160294,MCM3AP,0.688278347,1.643738281,0.109143006
ENSG00000160298,C21orf58,0.123553632,0.173658474,0.863129718
ENSG00000160299,PCNT,0.921462141,2.552874246,0.015178515
ENSG00000160305,DIP2A,1.412915852,4.120314036,0.000218715
ENSG00000160307,S100B,6.504342398,4.151482066,0.000199667
ENSG00000160310,PRMT2,0.535973398,2.005529859,0.05264937
ENSG00000160318,CLDND2,2.048542706,3.825813739,0.000512473
ENSG00000160321,ZNF208,-1.578402444,-1.179075136,0.246284677
ENSG00000160323,ADAMTS13,1.303038864,1.370679899,0.179161066
ENSG00000160325,CACFD1,2.936472324,4.705352721,3.86E-05
ENSG00000160326,SLC2A6,1.726619064,1.335066576,0.190433762
ENSG00000160336,ZNF761,0.171871153,0.627710602,0.5342489
ENSG00000160345,C9orf116,-0.601218168,-0.64096839,0.525698815
ENSG00000160352,ZNF714,0.354236012,1.172042017,0.249059871
ENSG00000160360,GPSM1,-0.469176167,-0.60907082,0.546392596
ENSG00000160392,C19orf47,-0.110427844,-0.184490782,0.854688334
ENSG00000160396,HIPK4,1.587556818,1.615126329,0.115221693
ENSG00000160404,TOR2A,1.532473601,4.134943008,0.000209563
ENSG00000160408,ST6GALNAC6,0.483423292,3.279183963,0.002351387
ENSG00000160410,SHKBP1,0.039276783,0.259514012,0.796752014
ENSG00000160439,RDH13,1.016161111,1.773566318,0.084796035
ENSG00000160445,ZER1,0.375558556,1.281956402,0.208245802
ENSG00000160446,ZDHHC12,-0.078028368,-0.432929383,0.667709961
ENSG00000160447,PKN3,0.954653757,1.5331044,0.134198734
ENSG00000160460,SPTBN4,1.569277694,1.525751767,0.136016563
ENSG00000160469,BRSK1,1.982956783,2.058397753,0.047021412
ENSG00000160539,PPAPDC3,5.251894092,5.697677283,1.90E-06
ENSG00000160551,TAOK1,-0.066233058,-0.212678353,0.83280596
ENSG00000160563,MED27,-0.099396184,-0.529717882,0.599636353
ENSG00000160570,DEDD2,-0.110932672,-0.647898841,0.52125851
ENSG00000160584,SIK3,0.110953538,0.462272948,0.646733205
ENSG00000160588,MPZL3,-1.352678546,-3.32156063,0.002096052
ENSG00000160593,AMICA1,-4.127528185,-6.195350347,4.19E-07
ENSG00000160602,NEK8,0.59446118,0.891078916,0.378943479
ENSG00000160606,TLCD1,-3.007398426,-3.711097643,0.000710312
ENSG00000160613,PCSK7,0.284171536,1.474184628,0.149328822
ENSG00000160633,SAFB,-0.167614632,-1.466602055,0.151371014
ENSG00000160654,CD3G,-7.278250412,-3.810973979,0.000534674
ENSG00000160679,CHTOP,0.103683797,0.759571596,0.452572984
ENSG00000160683,CXCR5,-5.8507828,-4.154464169,0.000197932
ENSG00000160685,ZBTB7B,-0.036930977,-0.113268175,0.910462142
ENSG00000160688,FLAD1,-0.066688509,-0.360619206,0.720541444
ENSG00000160691,SHC1,0.00935259,0.051085529,0.959546457
ENSG00000160695,VPS11,0.424975524,2.417353607,0.020954151
ENSG00000160703,NLRX1,1.36839727,4.241388615,0.00015337
ENSG00000160710,ADAR,0.036972049,0.263730725,0.793526819
ENSG00000160712,IL6R,-7.336868563,-5.469976506,3.81E-06
ENSG00000160714,UBE2Q1,-0.053736532,-0.319152838,0.751498847
ENSG00000160716,CHRNB2,-0.528542903,-0.518687758,0.607227436
ENSG00000160741,CRTC2,-0.114938359,-0.630509889,0.532437529
ENSG00000160746,ANO10,1.400684393,1.726325589,0.093066314
ENSG00000160752,FDPS,0.256702598,1.577028385,0.123743887
ENSG00000160753,RUSC1,0.663256707,1.408596353,0.167735597
ENSG00000160766,GBAP1,-0.112490657,-0.114274937,0.909669842
ENSG00000160767,FAM189B,-1.37396816,-2.843991832,0.007376421
ENSG00000160781,PAQR6,0.701384365,1.189938738,0.242042554
ENSG00000160783,PMF1,-0.259154454,-1.325169395,0.193661356
ENSG00000160785,SLC25A44,0.325959233,0.907877574,0.370122993
ENSG00000160789,LMNA,-0.168997799,-0.175653356,0.861573893
ENSG00000160791,CCR5,-0.065322411,-0.056767548,0.955051706
ENSG00000160796,NBEAL2,0.261201727,0.979407045,0.334069376
ENSG00000160799,CCDC12,0.612163122,2.990867077,0.005055487
ENSG00000160801,PTH1R,1.296486573,2.208178055,0.033844284
ENSG00000160803,UBQLN4,-0.309971106,-1.18282858,0.244812891
ENSG00000160813,PPP1R35,-0.324928243,-1.537647099,0.133085447
ENSG00000160818,GPATCH4,-1.026208344,-3.585584658,0.001011379
ENSG00000160856,FCRL3,4.707330576,2.891658667,0.006531462
ENSG00000160867,FGFR4,-1.034224641,-1.01525072,0.316921149
ENSG00000160877,NACC1,0.707443683,1.216631153,0.231847734
ENSG00000160883,HK3,1.20699671,0.871790962,0.389235994
ENSG00000160888,IER2,-0.053900333,-0.189300419,0.85094578
ENSG00000160908,ZNF394,-0.190996033,-1.136424544,0.26346444
ENSG00000160917,CPSF4,-0.085893892,-0.381012985,0.705485913
ENSG00000160932,LY6E,0.314062677,1.400029568,0.170265859
ENSG00000160948,VPS28,-0.172351364,-1.315817505,0.196749465
ENSG00000160949,TONSL,1.122340981,1.331365239,0.191635945
ENSG00000160951,PTGER1,6.057812911,7.215179693,1.97E-08
ENSG00000160953,MUM1,1.3150023,2.458727582,0.019007774
ENSG00000160957,RECQL4,-0.246746212,-0.326061006,0.746310762
ENSG00000160959,LRRC14,0.069260687,0.43752539,0.664405928
ENSG00000160961,ZNF333,1.315892999,3.452872903,0.001462616
ENSG00000160963,COL26A1,0.30491538,0.332614942,0.741399769
ENSG00000160972,PPP1R16A,0.660048626,1.752947735,0.088326224
ENSG00000160991,ORAI2,0.994384478,3.260768055,0.002471375
ENSG00000160993,ALKBH4,0.377216354,1.569308421,0.125531857
ENSG00000160999,SH2B2,1.220952967,1.260072019,0.215941754
ENSG00000161010,C5orf45,-0.446253087,-1.109213577,0.274866494
ENSG00000161011,SQSTM1,0.296684137,1.753413459,0.088245142
ENSG00000161013,MGAT4B,-0.2149459,-1.29401621,0.20409438
ENSG00000161016,RPL8,-1.225732524,-6.081269089,5.93E-07
ENSG00000161021,MAML1,0.190045046,0.956594472,0.345302688
ENSG00000161031,PGLYRP2,-0.455466703,-0.606569331,0.548033097
ENSG00000161036,LRWD1,0.633829248,1.046297383,0.302562783
ENSG00000161040,FBXL13,0.623994453,0.611615192,0.54472658
ENSG00000161048,NAPEPLD,1.371662328,1.849977278,0.072734646
ENSG00000161055,SCGB3A1,-0.963768514,-1.084769439,0.285405086
ENSG00000161057,PSMC2,-0.301331467,-2.116151248,0.041483184
ENSG00000161091,MFSD12,-1.052509555,-5.045389958,1.38E-05
ENSG00000161132,XXbac-B444P24.10,-3.267388459,-4.557520535,6.01E-05
ENSG00000161149,TUBA3FP,3.739291256,4.190910548,0.000177884
ENSG00000161179,YDJC,-0.703785587,-4.476350771,7.65E-05
ENSG00000161180,CCDC116,1.936564917,1.547338277,0.130735336
ENSG00000161202,DVL3,0.75880181,4.594267952,5.38E-05
ENSG00000161203,AP2M1,0.282277655,2.325399572,0.025943142
ENSG00000161204,ABCF3,0.120984157,0.740484389,0.463922013
ENSG00000161217,PCYT1A,0.346315672,1.185502188,0.24376846
ENSG00000161243,FBXO27,1.17654427,0.912330557,0.367807342
ENSG00000161249,DMKN,3.870869992,5.593675345,2.61E-06
ENSG00000161265,U2AF1L4,-0.218203767,-0.964058519,0.341599909
ENSG00000161267,BDH1,-0.192958362,-0.698382845,0.489530891
ENSG00000161277,THAP8,1.201768042,1.380446795,0.176161745
ENSG00000161298,ZNF382,-1.043027053,-1.049193494,0.30124677
ENSG00000161328,LRRC56,-0.619820067,-0.854348274,0.398695144
ENSG00000161381,PLXDC1,-0.64383212,-0.564698456,0.575863752
ENSG00000161395,PGAP3,0.23977294,1.292526739,0.204603685
ENSG00000161405,IKZF3,-0.837960316,-1.289600892,0.205606946
ENSG00000161509,GRIN2C,-0.304609944,-0.308335831,0.759646
ENSG00000161513,FDXR,0.087597828,0.187112682,0.85264771
ENSG00000161526,SAP30BP,0.428825484,2.806764141,0.008106315
ENSG00000161533,ACOX1,1.169059045,1.509062237,0.1402164
ENSG00000161542,PRPSAP1,0.315455397,1.70653637,0.096726215
ENSG00000161544,CYGB,2.990244111,2.084947999,0.044399461
ENSG00000161547,SRSF2,0.171047991,1.304176789,0.200645747
ENSG00000161551,ZNF577,1.187118157,1.52882697,0.135253867
ENSG00000161558,TMEM143,-0.19452826,-0.716674916,0.478307951
ENSG00000161610,HCRT,-0.076402748,-0.118100825,0.906659813
ENSG00000161618,ALDH16A1,0.137871513,0.50267463,0.618326827
ENSG00000161638,ITGA5,1.635692765,3.597281376,0.00097879
ENSG00000161640,SIGLEC11,1.580949965,2.190741556,0.035187392
ENSG00000161642,ZNF385A,1.957192578,1.715065107,0.095134403
ENSG00000161643,SIGLEC16,1.264582155,1.16773983,0.250768672
ENSG00000161647,MPP3,-2.76824378,-2.62850396,0.012630293
ENSG00000161653,NAGS,2.2697662,2.497316405,0.017342483
ENSG00000161654,LSM12,0.642068288,0.902687971,0.372833598
ENSG00000161671,EMC10,-0.539518994,-2.851249905,0.007241475
ENSG00000161677,JOSD2,-0.215290516,-0.880844657,0.3843828
ENSG00000161681,SHANK1,2.431629409,2.968751405,0.005354382
ENSG00000161682,FAM171A2,-0.888011458,-0.843712649,0.404533099
ENSG00000161692,DBF4B,0.847968065,1.228370056,0.227466239
ENSG00000161714,PLCD3,-1.404442856,-1.191864036,0.241296371
ENSG00000161791,FMNL3,1.105303245,4.287143142,0.000134033
ENSG00000161800,RACGAP1,0.262399694,0.331154966,0.742492815
ENSG00000161813,LARP4,0.438382689,1.11402328,0.272825928
ENSG00000161835,GRASP,-0.042935888,-0.059080408,0.953222541
ENSG00000161847,RAVER1,1.044660146,1.333256007,0.191021104
ENSG00000161860,SYCE2,-0.760276438,-1.136176932,0.263566638
ENSG00000161888,SPC24,0.375413632,0.306559596,0.760986517
ENSG00000161904,LEMD2,0.052957652,0.314550193,0.754961998
ENSG00000161911,TREML1,-0.534184561,-0.47504317,0.637693568
ENSG00000161912,ADCY10P1,-1.344268409,-3.065739661,0.004156228
ENSG00000161914,ZNF653,0.175267081,0.28291676,0.778899456
